id,player,game_type,date,hall,machine,hours,invest,recovery,balance,memo,start_savings,end_savings,rate,cash_out_yen,start_time,end_time
1772543326,Player 2,パチンコ,2023-01-02,123大林店,Pスーパー海物語 IN 沖縄5,1.4,0.0,3700.0,3700.0,,0.0,0.0,0.0,0.0,,
1772543327,Player 2,パチンコ,2023-01-02,ミリオン石井,PA真・怪獣王ゴジラNL_K1,7.8,89733.0,93233.0,3500.0,,0.0,0.0,0.0,0.0,,
1772543328,Player 2,スロット,2023-01-02,ミリオン石井,魔法育成少女,7.8,0.0,63053.0,63053.0,,0.0,0.0,0.0,0.0,,
1772543329,Player 2,スロット,2023-01-04,ミリオン昭和,魔法育成少女,7.8,0.0,12000.0,12000.0,,0.0,0.0,0.0,0.0,,
1772543330,Player 2,スロット,2023-01-04,ミリオン昭和,魔法育成少女,7.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543331,Player 2,スロット,2023-01-05,ミリオン昭和,魔法育成少女,4.8,18730.0,0.0,-18730.0,,0.0,0.0,0.0,0.0,,
1772543332,Player 2,スロット,2023-01-05,ミリオン昭和,魔法育成少女,4.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543333,Player 2,パチンコ,2023-01-05,123南昭和店,Pスーパー海物語 IN 沖縄5,2.6,343750.0,319197.0,-24553.0,,0.0,0.0,0.0,0.0,,
1772543334,Player 2,パチンコ,2023-01-05,123南昭和店,Pスーパー海物語 IN 沖縄5,2.7,0.0,13000.0,13000.0,,0.0,0.0,0.0,0.0,,
1772543335,Player 2,パチンコ,2023-01-06,123南昭和店,Pスーパー海物語 IN 沖縄5,3.1,319643.0,344868.0,25225.0,,0.0,0.0,0.0,0.0,,
1772543336,Player 2,スロット,2023-01-06,123南昭和店,魔法育成少女,3.1,3326.0,0.0,-3326.0,,0.0,0.0,0.0,0.0,,
1772543337,Player 2,スロット,2023-01-06,ミリオン昭和,魔法育成少女,5.0,0.0,7365.0,7365.0,,0.0,0.0,0.0,0.0,,
1772543338,Player 2,スロット,2023-01-06,ミリオン昭和,魔法育成少女,4.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543339,Player 2,スロット,2023-01-07,123大林店,ガメラ,3.1,45087.0,0.0,-45087.0,,0.0,0.0,0.0,0.0,,
1772543340,Player 2,スロット,2023-01-07,123大林店,ガメラ,3.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543341,Player 2,パチンコ,2023-01-07,123阿南,Pスーパー海物語 IN 沖縄5,4.8,0.0,32600.0,32600.0,,0.0,0.0,0.0,0.0,,
1772543342,Player 2,パチンコ,2023-01-07,123阿南,Pスーパー海物語 IN 沖縄5,4.7,0.0,7143.0,7143.0,,0.0,0.0,0.0,0.0,,
1772543343,Player 2,パチンコ,2023-01-08,ミリオン昭和,Pスーパー海物語 IN 沖縄5,10.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543344,Player 2,スロット,2023-01-08,ミリオン昭和,魔法育成少女,10.5,42231.0,0.0,-42231.0,,0.0,0.0,0.0,0.0,,
1772543345,Player 2,パチンコ,2023-01-09,C-RIZE  28,アイマリン,11.2,0.0,28200.0,28200.0,,0.0,0.0,0.0,0.0,,
1772543346,Player 2,パチンコ,2023-01-09,C-RIZE  28,一騎当千,11.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543347,Player 2,パチンコ,2023-01-10,C-RIZE  一宮,新海物語,9.8,0.0,27500.0,27500.0,,0.0,0.0,0.0,0.0,,
1772543348,Player 2,パチンコ,2023-01-10,C-RIZE  一宮,新海物語,9.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543349,Player 2,パチンコ,2023-01-11,C-RIZE  28,新海物語,11.7,0.0,29300.0,29300.0,,0.0,0.0,0.0,0.0,,
1772543350,Player 2,パチンコ,2023-01-11,C-RIZE  28,新海物語,11.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543351,Player 2,パチンコ,2023-01-12,C-RIZE  一宮,新海物語,11.5,0.0,102300.0,102300.0,,0.0,0.0,0.0,0.0,,
1772543352,Player 2,パチンコ,2023-01-12,C-RIZE  一宮,新海物語,11.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543353,Player 2,パチンコ,2023-01-13,123大林店,Pスーパー海物語 IN 沖縄5,2.0,64733.0,46875.0,-17858.0,,0.0,0.0,0.0,0.0,,
1772543354,Player 2,パチンコ,2023-01-13,123大林店,新海物語,3.0,0.0,24724.0,24724.0,,0.0,0.0,0.0,0.0,,
1772543355,Player 2,パチンコ,2023-01-14,C-RIZE  一宮,新海物語,10.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543356,Player 2,パチンコ,2023-01-14,C-RIZE  一宮,新海物語,10.5,0.0,41000.0,41000.0,,0.0,0.0,0.0,0.0,,
1772543357,Player 2,スロット,2023-01-15,C-RIZE  28,魔法育成少女,3.9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543358,Player 2,スロット,2023-01-15,C-RIZE  28,魔法育成少女,3.0,0.0,5303.0,5303.0,,0.0,0.0,0.0,0.0,,
1772543359,Player 2,パチンコ,2023-01-15,123大林店,Pスーパー海物語 IN 沖縄5,4.7,46875.0,32186.0,-14689.0,,0.0,0.0,0.0,0.0,,
1772543360,Player 2,パチンコ,2023-01-15,123大林店,Pスーパー海物語 IN 沖縄5,4.8,22783.0,0.0,-22783.0,,0.0,0.0,0.0,0.0,,
1772543361,Player 2,パチンコ,2023-01-16,123論田,Pスーパー海物語 IN 沖縄5,0.5,10000.0,0.0,-10000.0,,0.0,0.0,0.0,0.0,,
1772543362,Player 2,パチンコ,2023-01-16,123論田,Pスーパー海物語 IN 沖縄5,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543363,Player 2,パチンコ,2023-01-16,123大林店,Pスーパー海物語 IN 沖縄5,11.4,32143.0,101297.0,69154.0,,0.0,0.0,0.0,0.0,,
1772543364,Player 2,パチンコ,2023-01-16,123大林店,Pスーパー海物語 IN 沖縄5,11.4,47480.0,0.0,-47480.0,,0.0,0.0,0.0,0.0,,
1772543365,Player 2,パチンコ,2023-01-17,123大林店,Pスーパー海物語 IN 沖縄5,11.0,100893.0,281843.0,180950.0,,0.0,0.0,0.0,0.0,,
1772543366,Player 2,パチンコ,2023-01-17,123大林店,Pスーパー海物語 IN 沖縄5,11.0,111161.0,113079.0,1918.0,,0.0,0.0,0.0,0.0,,
1772543367,Player 2,パチンコ,2023-01-17,123大林店,Pスーパー海物語 IN 沖縄5,0.0,14800.0,0.0,-14800.0,,0.0,0.0,0.0,0.0,,
1772543368,Player 2,パチンコ,2023-01-18,123大林店,Pスーパー海物語 IN 沖縄5,11.0,281843.0,289218.0,7375.0,,0.0,0.0,0.0,0.0,,
1772543369,Player 2,パチンコ,2023-01-18,123大林店,Pスーパー海物語 IN 沖縄5,11.0,113079.0,224015.0,110936.0,,0.0,0.0,0.0,0.0,,
1772543370,Player 2,パチンコ,2023-01-18,123大林店,Pスーパー海物語 IN 沖縄5,0.0,22192.0,0.0,-22192.0,,0.0,0.0,0.0,0.0,,
1772543371,Player 2,パチンコ,2023-01-19,123大林店,Pスーパー海物語 IN 沖縄5,10.7,289218.0,345861.0,56643.0,,0.0,0.0,0.0,0.0,,
1772543372,Player 2,パチンコ,2023-01-19,123大林店,Pスーパー海物語 IN 沖縄5,10.7,224015.0,258754.0,34739.0,,0.0,0.0,0.0,0.0,,
1772543373,Player 2,パチンコ,2023-01-19,123大林店,Pスーパー海物語 IN 沖縄5,0.0,0.0,24826.0,24826.0,,0.0,0.0,0.0,0.0,,
1772543374,Player 2,パチンコ,2023-01-20,123大林店,Pスーパー海物語 IN 沖縄5,9.4,345861.0,345086.0,-775.0,,0.0,0.0,0.0,0.0,,
1772543375,Player 2,パチンコ,2023-01-20,123大林店,Pスーパー海物語 IN 沖縄5,9.4,258754.0,244429.0,-14325.0,,0.0,0.0,0.0,0.0,,
1772543376,Player 2,パチンコ,2023-01-20,123大林店,Pスーパー海物語 IN 沖縄5,0.0,0.0,10000.0,10000.0,,0.0,0.0,0.0,0.0,,
1772543377,Player 2,パチンコ,2023-01-21,123大林店,Pスーパー海物語 IN 沖縄5,10.3,345086.0,393104.0,48018.0,,0.0,0.0,0.0,0.0,,
1772543378,Player 2,パチンコ,2023-01-21,123大林店,Pスーパー海物語 IN 沖縄5,10.3,244429.0,268533.0,24104.0,,0.0,0.0,0.0,0.0,,
1772543379,Player 2,パチンコ,2023-01-21,123大林店,Pスーパー海物語 IN 沖縄5,0.0,0.0,2173.0,2173.0,,0.0,0.0,0.0,0.0,,
1772543380,Player 2,パチンコ,2023-01-22,123大林店,Pスーパー海物語 IN 沖縄5,8.3,192858.0,214011.0,21153.0,,0.0,0.0,0.0,0.0,,
1772543381,Player 2,パチンコ,2023-01-22,123大林店,Pスーパー海物語 IN 沖縄5,8.3,268533.0,256925.0,-11608.0,,0.0,0.0,0.0,0.0,,
1772543382,Player 2,パチンコ,2023-01-22,123大林店,Pスーパー海物語 IN 沖縄5,0.0,0.0,101423.0,101423.0,,0.0,0.0,0.0,0.0,,
1772543383,Player 2,パチンコ,2023-01-23,123大林店,Pスーパー海物語 IN 沖縄5,12.4,214011.0,205154.0,-8857.0,,0.0,0.0,0.0,0.0,,
1772543384,Player 2,パチンコ,2023-01-23,123大林店,Pスーパー海物語 IN 沖縄5,12.4,256925.0,238175.0,-18750.0,,0.0,0.0,0.0,0.0,,
1772543385,Player 2,パチンコ,2023-01-23,123大林店,Pスーパー海物語 IN 沖縄5,0.0,24826.0,0.0,-24826.0,,0.0,0.0,0.0,0.0,,
1772543386,Player 2,パチンコ,2023-01-24,123大林店,Pスーパー海物語 IN 沖縄5,12.1,205154.0,233708.0,28554.0,,0.0,0.0,0.0,0.0,,
1772543387,Player 2,パチンコ,2023-01-24,123大林店,Pスーパー海物語 IN 沖縄5,12.1,238175.0,215854.0,-22321.0,,0.0,0.0,0.0,0.0,,
1772543388,Player 2,パチンコ,2023-01-24,123大林店,Pスーパー海物語 IN 沖縄5,0.0,0.0,57211.0,57211.0,,0.0,0.0,0.0,0.0,,
1772543389,Player 2,パチンコ,2023-01-25,123大林店,Pスーパー海物語 IN 沖縄5,9.4,233708.0,227408.0,-6300.0,,0.0,0.0,0.0,0.0,,
1772543390,Player 2,パチンコ,2023-01-25,123大林店,Pスーパー海物語 IN 沖縄5,9.4,215854.0,238308.0,22454.0,,0.0,0.0,0.0,0.0,,
1772543391,Player 2,パチンコ,2023-01-25,123大林店,Pスーパー海物語 IN 沖縄5,0.0,6730.0,0.0,-6730.0,,0.0,0.0,0.0,0.0,,
1772543392,Player 2,パチンコ,2023-01-26,123大林店,Pスーパー海物語 IN 沖縄5,10.0,227408.0,191965.0,-35443.0,,0.0,0.0,0.0,0.0,,
1772543393,Player 2,パチンコ,2023-01-26,123大林店,Pスーパー海物語 IN 沖縄5,10.0,88250.0,73290.0,-14960.0,,0.0,0.0,0.0,0.0,,
1772543394,Player 2,スロット,2023-01-26,123大林店,ガメラ,0.0,29807.0,0.0,-29807.0,,0.0,0.0,0.0,0.0,,
1772543395,Player 2,スロット,2023-01-27,123大林店,ガメラ,0.0,162392.0,43305.0,-119087.0,,0.0,0.0,0.0,0.0,,
1772543396,Player 2,パチンコ,2023-01-27,123大林店,Pスーパー海物語 IN 沖縄5,12.6,191965.0,164204.0,-27761.0,,0.0,0.0,0.0,0.0,,
1772543397,Player 2,パチンコ,2023-01-27,123大林店,Pスーパー海物語 IN 沖縄5,12.6,73290.0,62575.0,-10715.0,,0.0,0.0,0.0,0.0,,
1772543398,Player 2,パチンコ,2023-01-28,C-RIZE  28,Pスーパー海物語 IN 沖縄5,12.0,6400.0,0.0,-6400.0,,0.0,0.0,0.0,0.0,,
1772543399,Player 2,パチンコ,2023-01-28,C-RIZE  28,Pスーパー海物語 IN 沖縄5,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543400,Player 2,パチンコ,2023-01-30,123大林店,Pスーパー海物語 IN 沖縄5,11.7,164204.0,97600.0,-66604.0,,0.0,0.0,0.0,0.0,,
1772543401,Player 2,パチンコ,2023-01-30,123大林店,Pスーパー海物語 IN 沖縄5,11.7,62575.0,63429.0,854.0,,0.0,0.0,0.0,0.0,,
1772543402,Player 2,スロット,2023-01-30,123大林店,ガメラ,0.0,43305.0,109914.0,66609.0,,0.0,0.0,0.0,0.0,,
1772543403,Player 2,パチンコ,2023-01-31,123大林店,Pスーパー海物語 IN 沖縄5,12.0,97600.0,186050.0,88450.0,,0.0,0.0,0.0,0.0,,
1772543404,Player 2,スロット,2023-01-31,123大林店,ガメラ,12.0,109914.0,187892.0,77978.0,,0.0,0.0,0.0,0.0,,
1772543405,Player 2,パチンコ,2023-02-01,123大林店,Pスーパー海物語 IN 沖縄5,11.4,186050.0,314990.0,128940.0,,0.0,0.0,0.0,0.0,,
1772543406,Player 2,スロット,2023-02-01,123大林店,ガメラ,11.4,166212.0,117616.0,-48596.0,,0.0,0.0,0.0,0.0,,
1772543407,Player 2,パチンコ,2023-02-02,123大林店,Pスーパー海物語 IN 沖縄5,11.0,314990.0,351822.0,36832.0,,0.0,0.0,0.0,0.0,,
1772543408,Player 2,スロット,2023-02-02,123大林店,ガメラ,11.0,117616.0,192635.0,75019.0,,0.0,0.0,0.0,0.0,,
1772543409,Player 2,スロット,2023-02-03,123大林店,ガメラ,11.5,192635.0,184616.0,-8019.0,,0.0,0.0,0.0,0.0,,
1772543410,Player 2,パチンコ,2023-02-03,123大林店,Pスーパー海物語 IN 沖縄5,11.5,198661.0,145215.0,-53446.0,,0.0,0.0,0.0,0.0,,
1772543411,Player 2,パチンコ,2023-02-04,123大林店,Pスーパー海物語 IN 沖縄5,10.5,145215.0,151043.0,5828.0,,0.0,0.0,0.0,0.0,,
1772543412,Player 2,スロット,2023-02-04,123大林店,ひぐらしのなく頃に,9.5,208696.0,227153.0,18457.0,,0.0,0.0,0.0,0.0,,
1772543413,Player 2,スロット,2023-02-04,123阿南,ガメラ,1.0,15000.0,19693.0,4693.0,,0.0,0.0,0.0,0.0,,
1772543414,Player 2,パチンコ,2023-02-05,123大林店,Pスーパー海物語 IN 沖縄5,9.1,150890.0,211215.0,60325.0,,0.0,0.0,0.0,0.0,,
1772543415,Player 2,パチンコ,2023-02-05,123大林店,Pスーパー海物語 IN 沖縄5,8.1,63429.0,48554.0,-14875.0,,0.0,0.0,0.0,0.0,,
1772543416,Player 2,スロット,2023-02-05,123大林店,ガメラ,0.0,204943.0,176635.0,-28308.0,,0.0,0.0,0.0,0.0,,
1772543417,Player 2,スロット,2023-02-05,123阿南,ガメラ,0.0,19693.0,25250.0,5557.0,,0.0,0.0,0.0,0.0,,
1772543418,Player 2,パチンコ,2023-02-06,123大林店,Pスーパー海物語 IN 沖縄5,10.1,211215.0,284611.0,73396.0,,0.0,0.0,0.0,0.0,,
1772543419,Player 2,パチンコ,2023-02-06,123大林店,Pスーパー海物語 IN 沖縄5,10.1,48554.0,45000.0,-3554.0,,0.0,0.0,0.0,0.0,,
1772543420,Player 2,スロット,2023-02-06,123大林店,ガメラ,0.0,176635.0,150058.0,-26577.0,,0.0,0.0,0.0,0.0,,
1772543421,Player 2,スロット,2023-02-06,ミリオン羽ノ浦,ガメラ,0.0,2000.0,40000.0,38000.0,,0.0,0.0,0.0,0.0,,
1772543422,Player 2,スロット,2023-02-06,スタジアム川内,ガメラ,0.0,0.0,2700.0,2700.0,,0.0,0.0,0.0,0.0,,
1772543423,Player 2,パチンコ,2023-02-07,123大林店,Pスーパー海物語 IN 沖縄5,11.8,284611.0,270125.0,-14486.0,,0.0,0.0,0.0,0.0,,
1772543424,Player 2,スロット,2023-02-07,123大林店,ガメラ,11.8,150058.0,211077.0,61019.0,,0.0,0.0,0.0,0.0,,
1772543425,Player 2,スロット,2023-02-07,ミリオン羽ノ浦,ガメラ,0.0,40000.0,36911.0,-3089.0,,0.0,0.0,0.0,0.0,,
1772543426,Player 2,パチンコ,2023-02-08,ミリオン羽ノ浦,大海物語5,0.0,20000.0,32475.0,12475.0,,0.0,0.0,0.0,0.0,,
1772543427,Player 2,スロット,2023-02-08,ミリオン羽ノ浦,ガメラ,0.0,36911.0,27768.0,-9143.0,,0.0,0.0,0.0,0.0,,
1772543428,Player 2,パチンコ,2023-02-08,123大林店,Pスーパー海物語 IN 沖縄5,7.0,270125.0,267172.0,-2953.0,,0.0,0.0,0.0,0.0,,
1772543429,Player 2,パチンコ,2023-02-08,123大林店,Pスーパー海物語 IN 沖縄5,7.0,45000.0,52475.0,7475.0,,0.0,0.0,0.0,0.0,,
1772543430,Player 2,スロット,2023-02-08,123大林店,ガメラ,0.0,211077.0,217885.0,6808.0,,0.0,0.0,0.0,0.0,,
1772543431,Player 2,パチンコ,2023-02-08,123阿南,新海物語,2.0,21429.0,27725.0,6296.0,,0.0,0.0,0.0,0.0,,
1772543432,Player 2,スロット,2023-02-08,123阿南,ガメラ,2.0,35250.0,18520.0,-16730.0,,0.0,0.0,0.0,0.0,,
1772543433,Player 2,パチンコ,2023-02-09,123大林店,Pスーパー海物語 IN 沖縄5,9.1,267172.0,279754.0,12582.0,,0.0,0.0,0.0,0.0,,
1772543434,Player 2,スロット,2023-02-09,123大林店,ガメラ,9.1,217885.0,183231.0,-34654.0,,0.0,0.0,0.0,0.0,,
1772543435,Player 2,スロット,2023-02-09,ミリオン羽ノ浦,ガメラ,0.0,27768.0,20304.0,-7464.0,,0.0,0.0,0.0,0.0,,
1772543436,Player 2,パチンコ,2023-02-09,123大林店,Pスーパー海物語 IN 沖縄5,0.0,52475.0,41129.0,-11346.0,,0.0,0.0,0.0,0.0,,
1772543437,Player 2,パチンコ,2023-02-10,123大林店,Pスーパー海物語 IN 沖縄5,8.0,279754.0,309004.0,29250.0,,0.0,0.0,0.0,0.0,,
1772543438,Player 2,パチンコ,2023-02-10,123大林店,Pスーパー海物語 IN 沖縄5,8.0,41129.0,42865.0,1736.0,,0.0,0.0,0.0,0.0,,
1772543439,Player 2,スロット,2023-02-10,123大林店,ガメラ,0.0,183231.0,162731.0,-20500.0,,0.0,0.0,0.0,0.0,,
1772543440,Player 2,スロット,2023-02-10,ミリオン羽ノ浦,ガメラ,0.0,20304.0,19608.0,-696.0,,0.0,0.0,0.0,0.0,,
1772543441,Player 2,パチンコ,2023-02-11,123大林店,Pスーパー海物語 IN 沖縄5,8.4,309004.0,252054.0,-56950.0,,0.0,0.0,0.0,0.0,,
1772543442,Player 2,スロット,2023-02-11,123大林店,ガメラ,8.4,162731.0,128308.0,-34423.0,,0.0,0.0,0.0,0.0,,
1772543443,Player 2,スロット,2023-02-11,ミリオン羽ノ浦,ガメラ,0.0,19608.0,23393.0,3785.0,,0.0,0.0,0.0,0.0,,
1772543444,Player 2,パチンコ,2023-02-13,123大林店,Pスーパー海物語 IN 沖縄5,11.8,152015.0,156872.0,4857.0,,0.0,0.0,0.0,0.0,,
1772543445,Player 2,スロット,2023-02-13,ミリオン羽ノ浦,ガメラ,13.0,23393.0,116340.0,92947.0,,0.0,0.0,0.0,0.0,,
1772543446,Player 2,パチンコ,2023-02-14,123大林店,Pスーパー海物語 IN 沖縄5,8.4,156872.0,183147.0,26275.0,,0.0,0.0,0.0,0.0,,
1772543447,Player 2,スロット,2023-02-14,123大林店,ガメラ,8.5,128308.0,154539.0,26231.0,,0.0,0.0,0.0,0.0,,
1772543448,Player 2,スロット,2023-02-14,ミリオン羽ノ浦,ガメラ,0.0,116340.0,109947.0,-6393.0,,0.0,0.0,0.0,0.0,,
1772543449,Player 2,スロット,2023-02-14,スタジアム川内,ガメラ,2.0,10000.0,0.0,-10000.0,,0.0,0.0,0.0,0.0,,
1772543450,Player 2,パチンコ,2023-02-15,123大林店,Pスーパー海物語 IN 沖縄5,7.8,183147.0,175483.0,-7664.0,,0.0,0.0,0.0,0.0,,
1772543451,Player 2,パチンコ,2023-02-15,123大林店,Pスーパー海物語 IN 沖縄5,7.8,42865.0,27240.0,-15625.0,,0.0,0.0,0.0,0.0,,
1772543452,Player 2,スロット,2023-02-15,123大林店,ガメラ,0.0,154539.0,152885.0,-1654.0,,0.0,0.0,0.0,0.0,,
1772543453,Player 2,スロット,2023-02-15,ミリオン羽ノ浦,ガメラ,0.0,109947.0,112768.0,2821.0,,0.0,0.0,0.0,0.0,,
1772543454,Player 2,パチンコ,2023-02-16,123大林店,Pスーパー海物語 IN 沖縄5,8.6,175483.0,259790.0,84307.0,,0.0,0.0,0.0,0.0,,
1772543455,Player 2,パチンコ,2023-02-16,123大林店,Pスーパー海物語 IN 沖縄5,8.7,27240.0,23733.0,-3507.0,,0.0,0.0,0.0,0.0,,
1772543456,Player 2,スロット,2023-02-16,123大林店,ガメラ,0.0,152885.0,148174.0,-4711.0,,0.0,0.0,0.0,0.0,,
1772543457,Player 2,スロット,2023-02-16,ミリオン羽ノ浦,ガメラ,0.0,112768.0,105161.0,-7607.0,,0.0,0.0,0.0,0.0,,
1772543458,Player 2,スロット,2023-02-16,スタジアム川内,魔法育成少女,2.0,11608.0,0.0,-11608.0,,0.0,0.0,0.0,0.0,,
1772543459,Player 2,パチンコ,2023-02-17,123大林店,Pスーパー海物語 IN 沖縄5,10.6,259790.0,269054.0,9264.0,,0.0,0.0,0.0,0.0,,
1772543460,Player 2,スロット,2023-02-17,123大林店,ガメラ,10.6,148174.0,150270.0,2096.0,,0.0,0.0,0.0,0.0,,
1772543461,Player 2,スロット,2023-02-17,ミリオン羽ノ浦,ガメラ,0.0,105161.0,108375.0,3214.0,,0.0,0.0,0.0,0.0,,
1772543462,Player 2,パチンコ,2023-02-18,123大林店,Pスーパー海物語 IN 沖縄5,9.1,269054.0,226879.0,-42175.0,,0.0,0.0,0.0,0.0,,
1772543463,Player 2,スロット,2023-02-18,123大林店,ガメラ,9.1,150270.0,140250.0,-10020.0,,0.0,0.0,0.0,0.0,,
1772543464,Player 2,スロット,2023-02-18,ミリオン羽ノ浦,ガメラ,0.0,108375.0,109036.0,661.0,,0.0,0.0,0.0,0.0,,
1772543465,Player 2,パチンコ,2023-02-18,123大林店,Pスーパー海物語 IN 沖縄5,0.0,23733.0,76650.0,52917.0,,0.0,0.0,0.0,0.0,,
1772543466,Player 2,スロット,2023-02-19,123大林店,ガメラ,2.0,16000.0,0.0,-16000.0,,0.0,0.0,0.0,0.0,,
1772543467,Player 2,パチンコ,2023-02-20,123大林店,Pスーパー海物語 IN 沖縄5,11.0,0.0,61300.0,61300.0,,0.0,0.0,0.0,0.0,,
1772543468,Player 2,パチンコ,2023-02-20,123大林店,Pスーパー海物語 IN 沖縄5,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543469,Player 2,パチンコ,2023-02-21,123大林店,Pスーパー海物語 IN 沖縄5,12.1,226879.0,201718.0,-25161.0,,0.0,0.0,0.0,0.0,,
1772543470,Player 2,パチンコ,2023-02-21,123大林店,Pスーパー海物語 IN 沖縄5,12.1,76650.0,61468.0,-15182.0,,0.0,0.0,0.0,0.0,,
1772543471,Player 2,スロット,2023-02-21,123大林店,ガメラ,0.0,140250.0,194654.0,54404.0,,0.0,0.0,0.0,0.0,,
1772543472,Player 2,スロット,2023-02-21,ミリオン羽ノ浦,ガメラ,0.0,109036.0,95340.0,-13696.0,,0.0,0.0,0.0,0.0,,
1772543473,Player 2,パチンコ,2023-02-22,123大林店,Pスーパー海物語 IN 沖縄5,7.7,201718.0,207936.0,6218.0,,0.0,0.0,0.0,0.0,,
1772543474,Player 2,スロット,2023-02-22,123大林店,ガメラ,7.7,194654.0,189674.0,-4980.0,,0.0,0.0,0.0,0.0,,
1772543475,Player 2,スロット,2023-02-22,ミリオン羽ノ浦,ガメラ,0.0,95340.0,92000.0,-3340.0,,0.0,0.0,0.0,0.0,,
1772543476,Player 2,パチンコ,2023-02-22,123大林店,Pスーパー海物語 IN 沖縄5,0.0,61468.0,27986.0,-33482.0,,0.0,0.0,0.0,0.0,,
1772543477,Player 2,パチンコ,2023-02-23,123大林店,Pスーパー海物語 IN 沖縄5,10.8,207936.0,295508.0,87572.0,,0.0,0.0,0.0,0.0,,
1772543478,Player 2,スロット,2023-02-23,123大林店,ガメラ,10.8,189674.0,193404.0,3730.0,,0.0,0.0,0.0,0.0,,
1772543479,Player 2,スロット,2023-02-23,ミリオン羽ノ浦,ガメラ,0.0,92000.0,105929.0,13929.0,,0.0,0.0,0.0,0.0,,
1772543480,Player 2,スロット,2023-02-23,ミリオン金磯,ガメラ,0.0,2000.0,0.0,-2000.0,,0.0,0.0,0.0,0.0,,
1772543481,Player 2,パチンコ,2023-02-24,123大林店,Pスーパー海物語 IN 沖縄5,9.2,259793.0,258525.0,-1268.0,,0.0,0.0,0.0,0.0,,
1772543482,Player 2,パチンコ,2023-02-24,123大林店,Pスーパー海物語 IN 沖縄5,9.2,57450.0,62890.0,5440.0,,0.0,0.0,0.0,0.0,,
1772543483,Player 2,スロット,2023-02-24,123大林店,ガメラ,0.0,193404.0,203981.0,10577.0,,0.0,0.0,0.0,0.0,,
1772543484,Player 2,スロット,2023-02-24,ミリオン羽ノ浦,ガメラ,0.0,105929.0,107465.0,1536.0,,0.0,0.0,0.0,0.0,,
1772543485,Player 2,パチンコ,2023-02-25,123大林店,Pスーパー海物語 IN 沖縄5,10.4,258525.0,310454.0,51929.0,,0.0,0.0,0.0,0.0,,
1772543486,Player 2,パチンコ,2023-02-25,123大林店,Pスーパー海物語 IN 沖縄5,10.4,62890.0,86286.0,23396.0,,0.0,0.0,0.0,0.0,,
1772543487,Player 2,スロット,2023-02-25,123大林店,ガメラ,0.0,203981.0,189712.0,-14269.0,,0.0,0.0,0.0,0.0,,
1772543488,Player 2,スロット,2023-02-25,ミリオン羽ノ浦,ガメラ,0.0,107465.0,107304.0,-161.0,,0.0,0.0,0.0,0.0,,
1772543489,Player 2,パチンコ,2023-02-26,123大林店,Pスーパー海物語 IN 沖縄5,9.8,310454.0,323036.0,12582.0,,0.0,0.0,0.0,0.0,,
1772543490,Player 2,パチンコ,2023-02-26,123大林店,Pスーパー海物語 IN 沖縄5,9.8,86286.0,90754.0,4468.0,,0.0,0.0,0.0,0.0,,
1772543491,Player 2,スロット,2023-02-26,123大林店,ガメラ,0.0,189712.0,206250.0,16538.0,,0.0,0.0,0.0,0.0,,
1772543492,Player 2,スロット,2023-02-26,ミリオン羽ノ浦,ガメラ,0.0,107304.0,110411.0,3107.0,,0.0,0.0,0.0,0.0,,
1772543493,Player 2,パチンコ,2023-02-27,123大林店,Pスーパー海物語 IN 沖縄5,11.8,172979.0,216308.0,43329.0,,0.0,0.0,0.0,0.0,,
1772543494,Player 2,スロット,2023-02-27,123大林店,ガメラ,11.8,206250.0,176750.0,-29500.0,,0.0,0.0,0.0,0.0,,
1772543495,Player 2,スロット,2023-02-27,ミリオン羽ノ浦,ガメラ,0.0,110411.0,107054.0,-3357.0,,0.0,0.0,0.0,0.0,,
1772543496,Player 2,パチンコ,2023-02-27,123大林店,Pスーパー海物語 IN 沖縄5,0.0,90754.0,133011.0,42257.0,,0.0,0.0,0.0,0.0,,
1772543497,Player 2,パチンコ,2023-02-28,C-RIZE  28,一騎当千,11.5,15000.0,141600.0,126600.0,,0.0,0.0,0.0,0.0,,
1772543498,Player 2,スロット,2023-02-28,C-RIZE  28,ガメラ,11.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772543499,Player 2,パチンコ,2023-03-01,123大林店,大海物語5,12.5,216308.0,208758.0,-7550.0,,0.0,0.0,0.0,0.0,,
